zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:52:27.562;100;1;51;51.793;1930.770;0.517;0.455;0.833;0.164;100;100;0
11.08.2025 16:52:27.562;100;1;52;49.147;2034.725;0.491;0.421;0.743;0.150;100;100;0
11.08.2025 16:52:27.562;100;1;53;45.120;2216.292;0.450;0.381;0.671;0.119;100;100;0
11.08.2025 16:52:27.562;100;1;54;44.008;2272.304;0.439;0.384;0.686;0.115;100;100;0
11.08.2025 16:52:27.562;100;1;55;41.591;2404.361;0.415;0.341;0.779;0.144;100;100;0
11.08.2025 16:52:27.562;100;1;56;43.829;2281.615;0.438;0.376;0.686;0.138;100;100;0
11.08.2025 16:52:27.562;100;1;57;43.093;2320.584;0.430;0.352;0.696;0.131;100;100;0
11.08.2025 16:52:27.562;100;1;58;39.632;2523.201;0.396;0.330;0.641;0.123;100;100;0
11.08.2025 16:52:27.562;100;1;59;48.294;2070.638;0.482;0.496;0.704;0.133;100;100;0
11.08.2025 16:52:27.562;100;1;60;58.942;1696.595;0.589;0.568;0.814;0.139;100;100;0
11.08.2025 16:52:27.562;100;1;61;45.669;2189.674;0.456;0.452;0.661;0.119;100;100;0
11.08.2025 16:52:27.562;100;1;62;37.343;2677.885;0.373;0.319;0.624;0.112;100;100;0
11.08.2025 16:52:27.562;100;1;63;36.381;2748.680;0.363;0.310;0.625;0.107;100;100;0
11.08.2025 16:52:27.562;100;1;64;38.777;2578.842;0.387;0.328;0.597;0.145;100;100;0
11.08.2025 16:52:27.562;100;1;65;38.379;2605.592;0.383;0.316;0.568;0.106;100;100;0
11.08.2025 16:52:27.562;100;1;66;35.787;2794.342;0.357;0.309;0.612;0.102;100;100;0
11.08.2025 16:52:27.562;100;1;67;41.988;2381.627;0.419;0.385;0.622;0.111;100;100;0
11.08.2025 16:52:27.562;100;1;68;42.882;2331.964;0.428;0.393;0.645;0.124;100;100;0
11.08.2025 16:52:27.562;100;1;69;37.020;2701.257;0.370;0.312;0.618;0.105;100;100;0
11.08.2025 16:52:27.562;100;1;70;37.296;2681.281;0.372;0.319;0.549;0.102;100;100;0
11.08.2025 16:52:27.562;100;1;71;38.938;2568.212;0.389;0.331;0.547;0.102;100;100;0
11.08.2025 16:52:27.562;100;1;72;37.650;2656.021;0.376;0.319;0.542;0.100;100;100;0
11.08.2025 16:52:27.562;100;1;73;52.151;1917.520;0.521;0.501;0.785;0.112;100;100;0
11.08.2025 16:52:27.562;100;1;74;37.496;2666.930;0.374;0.324;0.589;0.109;100;100;0
11.08.2025 16:52:27.562;100;1;75;42.988;2326.247;0.429;0.438;0.680;0.120;100;100;0
11.08.2025 16:52:27.562;100;1;76;39.739;2516.439;0.397;0.341;0.612;0.118;100;100;0
11.08.2025 16:52:27.562;100;1;77;42.416;2357.584;0.424;0.353;0.653;0.129;100;100;0
11.08.2025 16:52:27.562;100;1;78;40.426;2473.656;0.404;0.340;0.644;0.112;100;100;0
11.08.2025 16:52:27.562;100;1;79;42.631;2345.738;0.426;0.386;0.680;0.131;100;100;0
11.08.2025 16:52:27.562;100;1;80;37.108;2694.858;0.371;0.309;0.579;0.111;100;100;0
11.08.2025 16:52:27.562;100;1;81;41.043;2436.469;0.410;0.334;0.659;0.129;100;100;0
11.08.2025 16:52:27.562;100;1;82;38.035;2629.164;0.380;0.315;0.570;0.120;100;100;0
11.08.2025 16:52:27.562;100;1;83;36.855;2713.321;0.368;0.310;0.552;0.101;100;100;0
11.08.2025 16:52:27.562;100;1;84;35.325;2830.896;0.353;0.294;0.548;0.103;100;100;0
11.08.2025 16:52:27.562;100;1;85;36.961;2705.584;0.369;0.312;0.643;0.114;100;100;0
11.08.2025 16:52:27.562;100;1;86;47.915;2087.029;0.478;0.485;0.656;0.116;100;100;0
11.08.2025 16:52:27.562;100;1;87;39.521;2530.275;0.395;0.340;0.620;0.117;100;100;0
11.08.2025 16:52:27.562;100;1;88;39.531;2529.667;0.395;0.356;0.569;0.096;100;100;0
11.08.2025 16:52:27.562;100;1;89;36.105;2769.730;0.360;0.313;0.587;0.097;100;100;0
11.08.2025 16:52:27.562;100;1;90;42.754;2338.968;0.427;0.374;0.653;0.124;100;100;0
11.08.2025 16:52:27.562;100;1;91;48.024;2082.314;0.480;0.454;0.735;0.134;100;100;0
11.08.2025 16:52:27.562;100;1;92;45.718;2187.317;0.456;0.396;0.679;0.124;100;100;0
11.08.2025 16:52:27.562;100;1;93;40.648;2460.134;0.406;0.342;0.615;0.127;100;100;0
11.08.2025 16:52:27.562;100;1;94;47.278;2115.131;0.472;0.485;0.705;0.147;100;100;0
11.08.2025 16:52:27.562;100;1;95;65.287;1531.699;0.652;0.578;1.160;0.259;100;100;0
11.08.2025 16:52:27.562;100;1;96;64.835;1542.374;0.647;0.567;1.189;0.258;100;100;0
11.08.2025 16:52:27.562;100;1;97;59.582;1678.371;0.594;0.520;0.971;0.191;100;100;0
11.08.2025 16:52:27.562;100;1;98;44.698;2237.227;0.446;0.463;0.621;0.102;100;100;0
11.08.2025 16:52:27.562;100;1;99;36.646;2728.788;0.366;0.333;0.552;0.091;100;100;0
