zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:54:16.333;10;8;34;3.958;2526.656;1.092;0.940;1.603;0.226;10;10;0
11.08.2025 16:54:16.333;10;8;35;4.668;2142.337;1.505;1.414;2.228;0.433;10;10;0
11.08.2025 16:54:16.333;10;8;36;4.321;2314.172;1.118;0.984;1.561;0.227;10;10;0
11.08.2025 16:54:16.333;10;8;37;2.941;3400.204;1.035;0.962;1.501;0.191;10;10;0
11.08.2025 16:54:16.333;10;8;38;5.580;1792.083;1.446;1.396;2.311;0.368;10;10;0
11.08.2025 16:54:16.333;10;8;39;3.697;2705.262;1.127;0.945;2.221;0.410;10;10;0
11.08.2025 16:54:16.333;10;8;40;40.989;243.971;9.004;5.292;26.282;8.438;10;10;0
11.08.2025 16:54:16.333;10;8;41;26.682;374.790;1.937;1.464;4.152;0.861;10;10;0
11.08.2025 16:54:16.333;10;8;42;36.895;271.041;4.018;2.621;14.556;3.656;10;10;0
11.08.2025 16:54:16.333;10;8;43;81.843;122.185;27.499;10.754;59.913;24.640;10;10;0
11.08.2025 16:54:16.333;10;8;44;15.111;661.774;2.837;2.152;5.517;1.143;10;10;0
11.08.2025 16:54:16.333;10;8;45;21.144;472.956;2.330;2.013;4.310;0.750;10;10;0
11.08.2025 16:54:16.333;10;8;46;9.792;1021.231;2.458;1.784;4.808;1.234;10;10;0
11.08.2025 16:54:16.333;10;8;47;11.525;867.694;2.704;2.071;5.533;1.269;10;10;0
11.08.2025 16:54:16.333;10;8;48;11.598;862.188;2.201;2.085;2.923;0.519;10;10;0
11.08.2025 16:54:16.333;10;8;49;9.144;1093.649;1.971;1.769;3.215;0.549;10;10;0
11.08.2025 16:54:16.333;10;8;50;14.583;685.739;2.658;2.378;4.188;0.882;10;10;0
11.08.2025 16:54:16.333;10;8;51;10.051;994.965;2.547;2.338;5.035;1.241;10;10;0
11.08.2025 16:54:16.333;10;8;52;15.561;642.628;2.628;2.433;5.620;1.165;10;10;0
11.08.2025 16:54:16.333;10;8;53;9.427;1060.749;2.712;2.182;4.750;1.212;10;10;0
11.08.2025 16:54:16.333;10;8;54;18.081;553.058;3.833;2.078;11.814;3.501;10;10;0
11.08.2025 16:54:16.333;10;8;55;10.372;964.162;2.265;2.453;3.662;0.723;10;10;0
11.08.2025 16:54:16.333;10;8;56;13.488;741.411;2.281;1.953;3.745;0.817;10;10;0
11.08.2025 16:54:16.333;10;8;57;10.673;936.961;2.451;2.025;4.651;1.105;10;10;0
11.08.2025 16:54:16.333;10;8;58;9.177;1089.657;1.986;1.967;2.769;0.458;10;10;0
11.08.2025 16:54:16.333;10;8;59;7.331;1364.163;2.695;1.875;5.899;1.568;10;10;0
11.08.2025 16:54:16.333;10;8;60;9.814;1018.921;2.767;2.223;5.527;1.155;10;10;0
11.08.2025 16:54:16.333;10;8;61;7.947;1258.305;2.216;1.675;5.054;1.018;10;10;0
11.08.2025 16:54:16.333;10;8;62;7.633;1310.187;1.724;1.568;2.384;0.359;10;10;0
11.08.2025 16:54:16.333;10;8;63;9.195;1087.607;2.168;2.039;3.155;0.524;10;10;0
11.08.2025 16:54:16.333;10;8;64;13.074;764.906;3.115;2.286;6.526;1.475;10;10;0
11.08.2025 16:54:16.333;10;8;65;13.512;740.072;4.385;3.071;12.045;3.016;10;10;0
11.08.2025 16:54:16.333;10;8;66;12.054;829.573;2.771;2.107;6.137;1.659;10;10;0
11.08.2025 16:54:16.333;10;8;67;11.583;863.364;2.129;1.917;3.749;0.804;10;10;0
11.08.2025 16:54:16.333;10;8;68;8.074;1238.605;2.171;1.699;4.132;1.062;10;10;0
11.08.2025 16:54:16.333;10;8;69;7.253;1378.683;1.833;1.514;2.978;0.591;10;10;0
11.08.2025 16:54:16.333;10;8;70;14.866;672.667;1.868;1.915;2.381;0.286;10;10;0
11.08.2025 16:54:16.333;10;8;71;10.045;995.550;2.348;2.002;6.411;1.397;10;10;0
11.08.2025 16:54:16.333;10;8;72;10.710;933.698;2.086;2.055;2.627;0.302;10;10;0
11.08.2025 16:54:16.333;10;8;73;12.087;827.315;1.775;1.865;2.248;0.349;10;10;0
11.08.2025 16:54:16.333;10;8;74;6.309;1585.087;1.573;1.533;2.210;0.381;10;10;0
11.08.2025 16:54:16.333;10;8;75;9.862;1013.973;1.876;1.642;3.366;0.584;10;10;0
11.08.2025 16:54:16.333;10;8;76;14.162;706.135;1.865;1.673;3.171;0.510;10;10;0
11.08.2025 16:54:16.333;10;8;77;18.155;550.806;1.671;1.544;2.345;0.348;10;10;0
11.08.2025 16:54:16.333;10;8;78;11.612;861.208;2.349;1.400;5.389;1.383;10;10;0
11.08.2025 16:54:16.333;10;8;79;16.938;590.402;2.005;1.783;3.568;0.610;10;10;0
11.08.2025 16:54:16.333;10;8;80;13.789;725.242;2.461;1.807;6.119;1.403;10;10;0
11.08.2025 16:54:16.333;10;8;81;9.329;1071.984;1.978;1.768;2.987;0.518;10;10;0
11.08.2025 16:54:16.333;10;8;82;31.332;319.164;6.204;2.255;21.033;7.412;10;10;0
11.08.2025 16:54:16.333;10;8;83;7.051;1418.198;1.558;1.300;2.398;0.434;10;10;0
11.08.2025 16:54:16.333;10;8;84;6.290;1589.800;2.068;1.603;3.635;0.832;10;10;0
11.08.2025 16:54:16.333;10;8;85;8.929;1119.996;1.541;1.276;3.020;0.532;10;10;0
11.08.2025 16:54:16.333;10;8;86;8.459;1182.145;2.425;1.794;5.141;1.333;10;10;0
11.08.2025 16:54:16.333;10;8;87;5.659;1767.159;1.559;1.319;2.634;0.419;10;10;0
11.08.2025 16:54:16.333;10;8;88;7.744;1291.272;1.772;1.500;2.779;0.587;10;10;0
11.08.2025 16:54:16.333;10;8;89;5.114;1955.417;1.367;1.268;1.940;0.287;10;10;0
11.08.2025 16:54:16.333;10;8;90;6.806;1469.249;1.504;1.295;1.969;0.306;10;10;0
11.08.2025 16:54:16.333;10;8;91;5.119;1953.430;1.451;1.377;2.540;0.388;10;10;0
11.08.2025 16:54:16.333;10;8;92;5.928;1687.052;1.631;1.360;2.786;0.517;10;10;0
11.08.2025 16:54:16.333;10;8;93;4.945;2022.122;1.923;1.542;3.113;0.585;10;10;0
11.08.2025 16:54:16.333;10;8;94;6.104;1638.351;1.467;1.391;1.872;0.254;10;10;0
11.08.2025 16:54:16.333;10;8;95;4.672;2140.228;1.677;1.470;2.460;0.427;10;10;0
11.08.2025 16:54:16.333;10;8;96;6.382;1566.956;1.573;1.369;2.495;0.396;10;10;0
11.08.2025 16:54:16.333;10;8;97;5.876;1701.954;1.510;1.276;3.180;0.583;10;10;0
11.08.2025 16:54:16.333;10;8;98;6.048;1653.412;1.540;1.376;2.290;0.342;10;10;0
11.08.2025 16:54:16.333;10;8;99;5.514;1813.598;1.667;1.549;3.044;0.538;10;10;0
