zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:48:17.521;1000;4;52;298.058;3355.055;1.173;1.108;1.553;0.319;1000;1000;0
11.08.2025 16:48:17.521;1000;4;53;331.636;3015.353;1.303;1.257;1.726;0.361;1000;1000;0
11.08.2025 16:48:17.521;1000;4;54;323.448;3091.692;1.274;1.226;1.671;0.209;1000;1000;0
11.08.2025 16:48:17.521;1000;4;55;285.155;3506.871;1.118;1.063;1.430;0.257;1000;1000;0
11.08.2025 16:48:17.521;1000;4;56;350.643;2851.901;1.383;1.275;1.930;0.638;1000;1000;0
11.08.2025 16:48:17.521;1000;4;57;345.027;2898.322;1.361;1.214;1.979;0.612;1000;1000;0
11.08.2025 16:48:17.521;1000;4;58;289.380;3455.659;1.141;1.094;1.501;0.212;1000;1000;0
11.08.2025 16:48:17.521;1000;4;59;337.455;2963.361;1.332;1.286;1.771;0.305;1000;1000;0
11.08.2025 16:48:17.521;1000;4;60;319.841;3126.550;1.261;1.214;1.653;0.241;1000;1000;0
11.08.2025 16:48:17.521;1000;4;61;302.733;3303.236;1.193;1.095;1.673;0.469;1000;1000;0
11.08.2025 16:48:17.521;1000;4;62;362.997;2754.844;1.419;1.296;1.908;0.583;1000;1000;0
11.08.2025 16:48:17.521;1000;4;63;327.397;3054.392;1.293;1.219;1.794;0.315;1000;1000;0
11.08.2025 16:48:17.521;1000;4;64;306.616;3261.406;1.209;1.092;1.730;0.410;1000;1000;0
11.08.2025 16:48:17.521;1000;4;65;404.543;2471.928;1.595;1.318;2.057;2.437;1000;1000;0
11.08.2025 16:48:17.521;1000;4;66;350.458;2853.412;1.383;1.190;2.047;0.868;1000;1000;0
11.08.2025 16:48:17.521;1000;4;67;513.191;1948.591;2.032;1.352;3.115;5.360;1000;1000;0
11.08.2025 16:48:17.521;1000;4;68;361.781;2764.102;1.406;1.181;2.121;1.469;1000;1000;0
11.08.2025 16:48:17.521;1000;4;69;520.448;1921.420;2.045;1.357;2.954;7.176;1000;1000;0
11.08.2025 16:48:17.521;1000;4;70;362.349;2759.773;1.430;1.260;2.295;0.735;1000;1000;0
11.08.2025 16:48:17.521;1000;4;71;409.841;2439.969;1.609;1.185;2.139;3.045;1000;1000;0
11.08.2025 16:48:17.521;1000;4;72;375.303;2664.511;1.481;1.265;2.117;1.181;1000;1000;0
11.08.2025 16:48:17.521;1000;4;73;373.834;2674.988;1.315;1.144;1.732;1.338;1000;1000;0
11.08.2025 16:48:17.521;1000;4;74;334.771;2987.118;1.323;1.286;1.837;0.299;1000;1000;0
11.08.2025 16:48:17.521;1000;4;75;346.252;2888.072;1.366;1.288;1.844;0.337;1000;1000;0
11.08.2025 16:48:17.521;1000;4;76;336.429;2972.394;1.327;1.238;1.868;0.384;1000;1000;0
11.08.2025 16:48:17.521;1000;4;77;362.149;2761.296;1.418;1.234;2.267;0.743;1000;1000;0
11.08.2025 16:48:17.521;1000;4;78;293.035;3412.567;1.154;1.108;1.457;0.254;1000;1000;0
11.08.2025 16:48:17.521;1000;4;79;319.443;3130.446;1.260;1.220;1.731;0.297;1000;1000;0
11.08.2025 16:48:17.521;1000;4;80;334.628;2988.393;1.321;1.266;1.684;0.334;1000;1000;0
11.08.2025 16:48:17.521;1000;4;81;287.792;3474.732;1.132;1.073;1.482;0.250;1000;1000;0
11.08.2025 16:48:17.521;1000;4;82;306.475;3262.908;1.210;1.139;1.579;0.399;1000;1000;0
11.08.2025 16:48:17.521;1000;4;83;311.027;3215.155;1.222;1.167;1.582;0.239;1000;1000;0
11.08.2025 16:48:17.521;1000;4;84;329.287;3036.863;1.296;1.236;1.641;0.265;1000;1000;0
11.08.2025 16:48:17.521;1000;4;85;368.298;2715.194;1.454;1.305;2.216;0.826;1000;1000;0
11.08.2025 16:48:17.521;1000;4;86;341.618;2927.248;1.343;1.283;1.712;0.303;1000;1000;0
11.08.2025 16:48:17.521;1000;4;87;313.867;3186.065;1.235;1.190;1.547;0.223;1000;1000;0
11.08.2025 16:48:17.521;1000;4;88;298.844;3346.231;1.179;1.112;1.604;0.247;1000;1000;0
11.08.2025 16:48:17.521;1000;4;89;350.634;2851.981;1.382;1.297;1.904;0.350;1000;1000;0
11.08.2025 16:48:17.521;1000;4;90;314.576;3178.881;1.237;1.193;1.613;0.221;1000;1000;0
11.08.2025 16:48:17.521;1000;4;91;301.595;3315.705;1.187;1.112;1.597;0.322;1000;1000;0
11.08.2025 16:48:17.521;1000;4;92;339.015;2949.722;1.334;1.272;1.799;0.244;1000;1000;0
11.08.2025 16:48:17.521;1000;4;93;315.867;3165.886;1.240;1.136;1.737;0.458;1000;1000;0
11.08.2025 16:48:17.521;1000;4;94;363.022;2754.654;1.427;1.309;1.917;0.752;1000;1000;0
11.08.2025 16:48:17.521;1000;4;95;345.505;2894.312;1.363;1.290;1.798;0.365;1000;1000;0
11.08.2025 16:48:17.521;1000;4;96;301.798;3313.478;1.188;1.125;1.555;0.294;1000;1000;0
11.08.2025 16:48:17.521;1000;4;97;333.482;2998.662;1.316;1.175;1.749;0.773;1000;1000;0
11.08.2025 16:48:17.521;1000;4;98;312.779;3197.143;1.230;1.162;1.714;0.353;1000;1000;0
11.08.2025 16:48:17.521;1000;4;99;352.127;2839.884;1.392;1.334;1.875;0.277;1000;1000;0
