zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:49:45.587;1000;2;0;603.199;1657.829;1.185;1.138;1.527;0.199;1000;1000;0
11.08.2025 16:49:45.587;1000;2;1;622.448;1606.561;1.223;1.196;1.502;0.164;1000;1000;0
11.08.2025 16:49:45.587;1000;2;2;584.221;1711.681;1.147;1.108;1.453;0.202;1000;1000;0
11.08.2025 16:49:45.587;1000;2;3;583.607;1713.482;1.147;1.113;1.494;0.185;1000;1000;0
11.08.2025 16:49:45.587;1000;2;4;661.100;1512.630;1.300;1.260;1.650;0.235;1000;1000;0
11.08.2025 16:49:45.587;1000;2;5;587.414;1702.378;1.154;1.111;1.461;0.200;1000;1000;0
11.08.2025 16:49:45.587;1000;2;6;657.823;1520.166;1.296;1.292;1.585;0.183;1000;1000;0
11.08.2025 16:49:45.587;1000;2;7;621.835;1608.144;1.223;1.185;1.564;0.195;1000;1000;0
11.08.2025 16:49:45.587;1000;2;8;548.355;1823.635;1.079;1.060;1.298;0.121;1000;1000;0
11.08.2025 16:49:45.587;1000;2;9;651.175;1535.685;1.281;1.250;1.676;0.227;1000;1000;0
11.08.2025 16:49:45.587;1000;2;10;638.736;1565.593;1.257;1.232;1.517;0.180;1000;1000;0
11.08.2025 16:49:45.587;1000;2;11;604.887;1653.200;1.189;1.166;1.548;0.206;1000;1000;0
11.08.2025 16:49:45.587;1000;2;12;662.530;1509.366;1.306;1.127;1.697;1.458;1000;1000;0
11.08.2025 16:49:45.587;1000;2;13;665.243;1503.210;1.307;1.244;1.785;0.390;1000;1000;0
11.08.2025 16:49:45.587;1000;2;14;672.982;1485.924;1.324;1.244;1.798;0.326;1000;1000;0
11.08.2025 16:49:45.587;1000;2;15;702.822;1422.835;1.384;1.246;1.931;1.169;1000;1000;0
11.08.2025 16:49:45.587;1000;2;16;624.702;1600.764;1.229;1.181;1.613;0.248;1000;1000;0
11.08.2025 16:49:45.587;1000;2;17;610.257;1638.654;1.200;1.135;1.611;0.244;1000;1000;0
11.08.2025 16:49:45.587;1000;2;18;609.892;1639.634;1.199;1.177;1.483;0.188;1000;1000;0
11.08.2025 16:49:45.587;1000;2;19;624.508;1601.259;1.228;1.198;1.543;0.216;1000;1000;0
11.08.2025 16:49:45.587;1000;2;20;624.702;1600.762;1.228;1.186;1.603;0.210;1000;1000;0
11.08.2025 16:49:45.587;1000;2;21;608.258;1644.040;1.194;1.203;1.491;0.181;1000;1000;0
11.08.2025 16:49:45.587;1000;2;22;568.157;1760.076;1.117;1.082;1.413;0.173;1000;1000;0
11.08.2025 16:49:45.587;1000;2;23;600.460;1665.389;1.180;1.119;1.488;0.360;1000;1000;0
11.08.2025 16:49:45.587;1000;2;24;630.098;1587.055;1.240;1.222;1.560;0.190;1000;1000;0
11.08.2025 16:49:45.587;1000;2;25;558.511;1790.475;1.099;1.072;1.346;0.142;1000;1000;0
11.08.2025 16:49:45.587;1000;2;26;595.080;1680.447;1.169;1.131;1.501;0.187;1000;1000;0
11.08.2025 16:49:45.587;1000;2;27;608.342;1643.812;1.196;1.149;1.530;0.384;1000;1000;0
