zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:34:41.858;10000;4;18;3248.500;3078.344;1.281;1.201;1.748;0.440;10000;10000;0
11.08.2025 16:34:41.858;10000;4;19;3521.745;2839.501;1.393;1.250;1.923;1.328;10000;10000;0
11.08.2025 16:34:41.858;10000;4;20;3768.717;2653.423;1.490;1.211;2.361;1.907;10000;10000;0
11.08.2025 16:34:41.858;10000;4;21;3357.447;2978.454;1.322;1.232;1.802;0.586;10000;10000;0
11.08.2025 16:34:41.858;10000;4;22;3363.077;2973.468;1.328;1.224;1.857;0.601;10000;10000;0
11.08.2025 16:34:41.858;10000;4;23;3318.927;3013.022;1.309;1.221;1.797;0.527;10000;10000;0
11.08.2025 16:34:41.858;10000;4;24;3217.243;3108.252;1.269;1.207;1.690;0.444;10000;10000;0
11.08.2025 16:34:41.858;10000;4;25;3244.886;3081.772;1.280;1.197;1.745;0.459;10000;10000;0
11.08.2025 16:34:41.858;10000;4;26;3243.422;3083.163;1.279;1.207;1.717;0.529;10000;10000;0
11.08.2025 16:34:41.858;10000;4;27;3323.381;3008.984;1.313;1.237;1.817;0.474;10000;10000;0
11.08.2025 16:34:41.858;10000;4;28;3611.065;2769.266;1.432;1.184;2.168;2.218;10000;10000;0
11.08.2025 16:34:41.858;10000;4;29;3267.654;3060.300;1.288;1.195;1.804;0.537;10000;10000;0
11.08.2025 16:34:41.858;10000;4;30;3341.885;2992.323;1.319;1.223;1.803;0.646;10000;10000;0
11.08.2025 16:34:41.858;10000;4;31;3303.203;3027.364;1.304;1.226;1.749;0.588;10000;10000;0
11.08.2025 16:34:41.858;10000;4;32;3309.103;3021.967;1.306;1.220;1.779;0.506;10000;10000;0
11.08.2025 16:34:41.858;10000;4;33;3333.413;2999.929;1.314;1.238;1.806;0.444;10000;10000;0
11.08.2025 16:34:41.858;10000;4;34;3310.893;3020.333;1.306;1.212;1.819;0.539;10000;10000;0
11.08.2025 16:34:41.858;10000;4;35;3325.131;3007.400;1.311;1.235;1.772;0.470;10000;10000;0
11.08.2025 16:34:41.858;10000;4;36;3206.934;3118.243;1.265;1.196;1.719;0.367;10000;10000;0
11.08.2025 16:34:41.858;10000;4;37;3302.476;3028.031;1.302;1.218;1.762;0.532;10000;10000;0
11.08.2025 16:34:41.858;10000;4;38;3386.623;2952.794;1.340;1.197;2.010;0.725;10000;10000;0
11.08.2025 16:34:41.858;10000;4;39;3482.189;2871.757;1.375;1.207;1.929;1.925;10000;10000;0
11.08.2025 16:34:41.858;10000;4;40;3270.293;3057.830;1.292;1.228;1.742;0.376;10000;10000;0
11.08.2025 16:34:41.858;10000;4;41;3239.581;3086.819;1.277;1.194;1.702;0.483;10000;10000;0
11.08.2025 16:34:41.858;10000;4;42;3269.205;3058.848;1.289;1.222;1.756;0.393;10000;10000;0
11.08.2025 16:34:41.858;10000;4;43;3292.191;3037.491;1.296;1.223;1.781;0.432;10000;10000;0
11.08.2025 16:34:41.858;10000;4;44;3305.190;3025.545;1.304;1.232;1.769;0.482;10000;10000;0
11.08.2025 16:34:41.858;10000;4;45;3301.649;3028.790;1.301;1.231;1.733;0.442;10000;10000;0
11.08.2025 16:34:41.858;10000;4;46;3286.458;3042.790;1.296;1.204;1.773;0.518;10000;10000;0
11.08.2025 16:34:41.858;10000;4;47;3340.830;2993.268;1.319;1.239;1.813;0.484;10000;10000;0
11.08.2025 16:34:41.858;10000;4;48;3715.670;2691.305;1.472;1.227;2.126;3.335;10000;10000;0
11.08.2025 16:34:41.858;10000;4;49;3693.416;2707.520;1.455;1.218;1.929;3.470;10000;10000;0
11.08.2025 16:34:41.858;10000;4;50;3287.735;3041.607;1.298;1.214;1.776;0.484;10000;10000;0
11.08.2025 16:34:41.858;10000;4;51;3283.863;3045.194;1.297;1.216;1.760;0.440;10000;10000;0
11.08.2025 16:34:41.858;10000;4;52;3250.355;3076.587;1.282;1.215;1.738;0.403;10000;10000;0
11.08.2025 16:34:41.858;10000;4;53;3366.286;2970.633;1.329;1.241;1.812;0.510;10000;10000;0
11.08.2025 16:34:41.858;10000;4;54;3243.462;3083.126;1.281;1.214;1.744;0.439;10000;10000;0
11.08.2025 16:34:41.858;10000;4;55;3340.340;2993.707;1.320;1.230;1.795;0.637;10000;10000;0
11.08.2025 16:34:41.858;10000;4;56;3259.145;3068.290;1.286;1.215;1.741;0.396;10000;10000;0
11.08.2025 16:34:41.858;10000;4;57;3292.053;3037.618;1.301;1.228;1.741;0.429;10000;10000;0
11.08.2025 16:34:41.858;10000;4;58;3520.187;2840.758;1.392;1.223;1.941;1.793;10000;10000;0
11.08.2025 16:34:41.858;10000;4;59;3529.150;2833.543;1.397;1.228;2.045;1.716;10000;10000;0
11.08.2025 16:34:41.858;10000;4;60;3222.565;3103.118;1.272;1.192;1.747;0.440;10000;10000;0
11.08.2025 16:34:41.858;10000;4;61;3311.455;3019.820;1.307;1.217;1.751;0.606;10000;10000;0
11.08.2025 16:34:41.858;10000;4;62;3347.920;2986.929;1.321;1.243;1.810;0.511;10000;10000;0
11.08.2025 16:34:41.858;10000;4;63;3309.142;3021.931;1.306;1.225;1.749;0.480;10000;10000;0
11.08.2025 16:34:41.858;10000;4;64;3283.729;3045.319;1.296;1.207;1.777;0.587;10000;10000;0
11.08.2025 16:34:41.858;10000;4;65;3330.802;3002.280;1.313;1.237;1.794;0.427;10000;10000;0
11.08.2025 16:34:41.858;10000;4;66;3297.417;3032.677;1.303;1.215;1.793;0.506;10000;10000;0
11.08.2025 16:34:41.858;10000;4;67;3283.137;3045.868;1.294;1.216;1.760;0.404;10000;10000;0
11.08.2025 16:34:41.858;10000;4;68;3536.053;2828.012;1.399;1.252;2.174;0.692;10000;10000;0
11.08.2025 16:34:41.858;10000;4;69;3352.314;2983.014;1.323;1.202;1.849;1.035;10000;10000;0
11.08.2025 16:34:41.858;10000;4;70;3336.560;2997.099;1.316;1.220;1.819;0.579;10000;10000;0
11.08.2025 16:34:41.858;10000;4;71;3286.744;3042.524;1.299;1.219;1.787;0.464;10000;10000;0
11.08.2025 16:34:41.858;10000;4;72;3259.862;3067.615;1.288;1.213;1.753;0.458;10000;10000;0
11.08.2025 16:34:41.858;10000;4;73;3208.157;3117.054;1.267;1.179;1.729;0.539;10000;10000;0
11.08.2025 16:34:41.858;10000;4;74;3294.917;3034.978;1.299;1.213;1.785;0.487;10000;10000;0
11.08.2025 16:34:41.858;10000;4;75;3245.837;3080.870;1.279;1.190;1.724;0.678;10000;10000;0
11.08.2025 16:34:41.858;10000;4;76;3238.093;3088.238;1.279;1.203;1.764;0.494;10000;10000;0
11.08.2025 16:34:41.858;10000;4;77;3286.851;3042.426;1.297;1.205;1.736;0.661;10000;10000;0
11.08.2025 16:34:41.858;10000;4;78;3294.053;3035.774;1.303;1.194;1.840;0.835;10000;10000;0
11.08.2025 16:34:41.858;10000;4;79;3577.298;2795.406;1.413;1.195;2.113;2.231;10000;10000;0
11.08.2025 16:34:41.858;10000;4;80;3335.148;2998.368;1.318;1.229;1.820;0.526;10000;10000;0
11.08.2025 16:34:41.858;10000;4;81;3264.410;3063.340;1.290;1.202;1.742;0.677;10000;10000;0
11.08.2025 16:34:41.858;10000;4;82;3284.410;3044.687;1.295;1.207;1.752;0.585;10000;10000;0
11.08.2025 16:34:41.858;10000;4;83;3312.379;3018.978;1.297;1.210;1.790;0.582;10000;10000;0
11.08.2025 16:34:41.858;10000;4;84;3389.031;2950.696;1.339;1.245;1.884;0.581;10000;10000;0
11.08.2025 16:34:41.858;10000;4;85;3221.268;3104.368;1.271;1.194;1.735;0.424;10000;10000;0
11.08.2025 16:34:41.858;10000;4;86;3345.474;2989.113;1.319;1.236;1.811;0.461;10000;10000;0
11.08.2025 16:34:41.858;10000;4;87;3250.606;3076.349;1.283;1.211;1.747;0.448;10000;10000;0
11.08.2025 16:34:41.858;10000;4;88;3647.631;2741.505;1.443;1.238;2.236;1.308;10000;10000;0
11.08.2025 16:34:41.858;10000;4;89;3494.970;2861.255;1.381;1.195;1.891;2.508;10000;10000;0
11.08.2025 16:34:41.858;10000;4;90;3264.739;3063.032;1.288;1.207;1.772;0.530;10000;10000;0
11.08.2025 16:34:41.858;10000;4;91;3359.547;2976.592;1.326;1.219;1.784;1.115;10000;10000;0
11.08.2025 16:34:41.858;10000;4;92;3257.082;3070.233;1.287;1.207;1.783;0.432;10000;10000;0
11.08.2025 16:34:41.858;10000;4;93;3392.001;2948.112;1.337;1.218;1.916;0.687;10000;10000;0
11.08.2025 16:34:41.858;10000;4;94;3287.216;3042.088;1.299;1.208;1.801;0.569;10000;10000;0
11.08.2025 16:34:41.858;10000;4;95;3379.594;2958.935;1.335;1.214;1.857;0.812;10000;10000;0
11.08.2025 16:34:41.858;10000;4;96;3271.689;3056.525;1.287;1.212;1.746;0.426;10000;10000;0
11.08.2025 16:34:41.858;10000;4;97;3267.511;3060.434;1.288;1.200;1.789;0.533;10000;10000;0
11.08.2025 16:34:41.858;10000;4;98;3386.080;2953.268;1.335;1.199;1.913;1.954;10000;10000;0
11.08.2025 16:34:41.858;10000;4;99;3528.078;2834.404;1.396;1.170;2.094;2.920;10000;10000;0
