zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:52:55.408;100;2;17;67.365;1484.461;1.298;1.249;1.583;0.173;100;100;0
11.08.2025 16:52:55.408;100;2;18;73.118;1367.650;1.380;1.297;1.702;0.476;100;100;0
11.08.2025 16:52:55.408;100;2;19;66.534;1502.993;1.277;1.262;1.482;0.132;100;100;0
11.08.2025 16:52:55.408;100;2;20;68.955;1450.217;1.344;1.321;1.604;0.162;100;100;0
11.08.2025 16:52:55.408;100;2;21;68.885;1451.695;1.321;1.247;1.693;0.305;100;100;0
11.08.2025 16:52:55.408;100;2;22;70.625;1415.933;1.371;1.298;1.789;0.209;100;100;0
11.08.2025 16:52:55.408;100;2;23;66.147;1511.782;1.275;1.238;1.524;0.141;100;100;0
11.08.2025 16:52:55.408;100;2;24;73.787;1355.250;1.391;1.311;1.966;0.325;100;100;0
11.08.2025 16:52:55.408;100;2;25;70.151;1425.498;1.350;1.295;1.667;0.220;100;100;0
11.08.2025 16:52:55.408;100;2;26;73.358;1363.180;1.376;1.297;1.632;0.376;100;100;0
11.08.2025 16:52:55.408;100;2;27;66.588;1501.765;1.297;1.253;1.584;0.171;100;100;0
11.08.2025 16:52:55.408;100;2;28;71.648;1395.716;1.385;1.341;1.785;0.280;100;100;0
11.08.2025 16:52:55.408;100;2;29;63.263;1580.693;1.197;1.169;1.393;0.149;100;100;0
11.08.2025 16:52:55.408;100;2;30;66.897;1494.833;1.262;1.227;1.605;0.163;100;100;0
11.08.2025 16:52:55.408;100;2;31;62.247;1606.516;1.184;1.125;1.388;0.184;100;100;0
11.08.2025 16:52:55.408;100;2;32;60.101;1663.880;1.149;1.092;1.613;0.195;100;100;0
11.08.2025 16:52:55.408;100;2;33;55.841;1790.802;1.078;1.042;1.385;0.143;100;100;0
11.08.2025 16:52:55.408;100;2;34;58.037;1723.042;1.126;1.078;1.338;0.219;100;100;0
11.08.2025 16:52:55.408;100;2;35;57.497;1739.218;1.117;1.051;1.542;0.282;100;100;0
11.08.2025 16:52:55.408;100;2;36;66.024;1514.603;1.229;1.142;1.649;0.366;100;100;0
11.08.2025 16:52:55.408;100;2;37;60.983;1639.796;1.168;1.130;1.379;0.173;100;100;0
11.08.2025 16:52:55.408;100;2;38;69.341;1442.142;1.266;1.193;1.718;0.287;100;100;0
11.08.2025 16:52:55.408;100;2;39;60.854;1643.277;1.171;1.148;1.354;0.129;100;100;0
11.08.2025 16:52:55.408;100;2;40;63.973;1563.162;1.235;1.168;1.716;0.222;100;100;0
11.08.2025 16:52:55.408;100;2;41;61.709;1620.501;1.186;1.161;1.370;0.144;100;100;0
11.08.2025 16:52:55.408;100;2;42;66.942;1493.828;1.297;1.228;1.753;0.346;100;100;0
11.08.2025 16:52:55.408;100;2;43;72.966;1370.503;1.417;1.452;1.671;0.194;100;100;0
11.08.2025 16:52:55.408;100;2;44;82.116;1217.792;1.582;1.435;1.872;0.807;100;100;0
11.08.2025 16:52:55.408;100;2;45;72.839;1372.891;1.404;1.361;1.640;0.208;100;100;0
11.08.2025 16:52:55.408;100;2;46;81.732;1223.506;1.596;1.520;2.132;0.328;100;100;0
11.08.2025 16:52:55.408;100;2;47;77.024;1298.305;1.439;1.386;1.832;0.219;100;100;0
11.08.2025 16:52:55.408;100;2;48;77.617;1288.381;1.498;1.462;1.855;0.228;100;100;0
11.08.2025 16:52:55.408;100;2;49;72.828;1373.093;1.418;1.393;1.599;0.155;100;100;0
11.08.2025 16:52:55.408;100;2;50;80.169;1247.368;1.519;1.430;1.967;0.358;100;100;0
11.08.2025 16:52:55.408;100;2;51;71.604;1396.574;1.376;1.324;1.647;0.245;100;100;0
11.08.2025 16:52:55.408;100;2;52;75.246;1328.971;1.456;1.410;1.908;0.205;100;100;0
11.08.2025 16:52:55.408;100;2;53;73.660;1357.598;1.419;1.340;2.033;0.280;100;100;0
11.08.2025 16:52:55.408;100;2;54;74.725;1338.246;1.440;1.384;1.859;0.196;100;100;0
11.08.2025 16:52:55.408;100;2;55;68.306;1464.009;1.324;1.288;1.588;0.167;100;100;0
11.08.2025 16:52:55.408;100;2;56;74.359;1344.824;1.431;1.289;2.321;0.535;100;100;0
11.08.2025 16:52:55.408;100;2;57;68.455;1460.814;1.314;1.263;1.601;0.163;100;100;0
11.08.2025 16:52:55.408;100;2;58;77.480;1290.649;1.498;1.346;2.278;0.462;100;100;0
11.08.2025 16:52:55.408;100;2;59;74.309;1345.737;1.398;1.296;1.930;0.367;100;100;0
11.08.2025 16:52:55.408;100;2;60;71.356;1401.424;1.349;1.313;1.791;0.185;100;100;0
11.08.2025 16:52:55.408;100;2;61;71.299;1402.548;1.332;1.245;1.553;0.351;100;100;0
11.08.2025 16:52:55.408;100;2;62;74.600;1340.477;1.434;1.316;2.123;0.385;100;100;0
11.08.2025 16:52:55.408;100;2;63;66.042;1514.179;1.271;1.245;1.500;0.150;100;100;0
11.08.2025 16:52:55.408;100;2;64;70.457;1419.297;1.363;1.324;1.793;0.173;100;100;0
11.08.2025 16:52:55.408;100;2;65;66.127;1512.246;1.273;1.217;1.497;0.238;100;100;0
11.08.2025 16:52:55.408;100;2;66;71.462;1399.339;1.341;1.296;1.769;0.216;100;100;0
11.08.2025 16:52:55.408;100;2;67;67.144;1489.345;1.293;1.238;1.685;0.188;100;100;0
11.08.2025 16:52:55.408;100;2;68;69.686;1435.011;1.359;1.316;1.788;0.203;100;100;0
11.08.2025 16:52:55.408;100;2;69;72.550;1378.358;1.290;1.227;1.636;0.249;100;100;0
11.08.2025 16:52:55.408;100;2;70;76.364;1309.511;1.449;1.317;1.939;0.627;100;100;0
11.08.2025 16:52:55.408;100;2;71;67.180;1488.543;1.296;1.256;1.678;0.195;100;100;0
11.08.2025 16:52:55.408;100;2;72;72.171;1385.608;1.389;1.338;1.776;0.180;100;100;0
11.08.2025 16:52:55.408;100;2;73;66.237;1509.723;1.272;1.223;1.681;0.189;100;100;0
11.08.2025 16:52:55.408;100;2;74;81.259;1230.628;1.560;1.377;2.571;0.496;100;100;0
11.08.2025 16:52:55.408;100;2;75;85.744;1166.261;1.594;1.460;2.448;0.406;100;100;0
11.08.2025 16:52:55.408;100;2;76;100.758;992.479;1.753;1.438;2.842;1.064;100;100;0
11.08.2025 16:52:55.408;100;2;77;71.345;1401.634;1.346;1.274;1.737;0.242;100;100;0
11.08.2025 16:52:55.408;100;2;78;72.096;1387.036;1.408;1.338;1.862;0.232;100;100;0
11.08.2025 16:52:55.408;100;2;79;67.821;1474.474;1.290;1.258;1.500;0.125;100;100;0
11.08.2025 16:52:55.408;100;2;80;69.458;1439.729;1.334;1.272;1.689;0.205;100;100;0
11.08.2025 16:52:55.408;100;2;81;66.218;1510.166;1.287;1.256;1.559;0.150;100;100;0
11.08.2025 16:52:55.408;100;2;82;78.630;1271.779;1.448;1.358;1.930;0.339;100;100;0
11.08.2025 16:52:55.408;100;2;83;78.875;1267.837;1.532;1.449;2.226;0.347;100;100;0
11.08.2025 16:52:55.408;100;2;84;114.060;876.734;1.753;1.590;2.838;0.615;100;100;0
11.08.2025 16:52:55.408;100;2;85;67.462;1482.314;1.302;1.255;1.636;0.180;100;100;0
11.08.2025 16:52:55.408;100;2;86;88.308;1132.402;1.717;1.510;2.689;0.583;100;100;0
11.08.2025 16:52:55.408;100;2;87;73.923;1352.753;1.420;1.319;1.838;0.309;100;100;0
11.08.2025 16:52:55.408;100;2;88;77.433;1291.439;1.484;1.310;2.429;0.547;100;100;0
11.08.2025 16:52:55.408;100;2;89;71.911;1390.618;1.304;1.269;1.565;0.179;100;100;0
11.08.2025 16:52:55.408;100;2;90;70.582;1416.798;1.368;1.304;1.930;0.226;100;100;0
11.08.2025 16:52:55.408;100;2;91;74.229;1347.184;1.438;1.149;2.431;1.192;100;100;0
11.08.2025 16:52:55.408;100;2;92;66.217;1510.195;1.288;1.236;1.808;0.234;100;100;0
11.08.2025 16:52:55.408;100;2;93;63.390;1577.546;1.227;1.173;1.563;0.223;100;100;0
11.08.2025 16:52:55.408;100;2;94;61.392;1628.890;1.187;1.131;1.579;0.242;100;100;0
11.08.2025 16:52:55.408;100;2;95;58.582;1707.018;1.134;1.115;1.343;0.121;100;100;0
11.08.2025 16:52:55.408;100;2;96;62.812;1592.042;1.217;1.143;1.504;0.253;100;100;0
11.08.2025 16:52:55.408;100;2;97;59.150;1690.611;1.136;1.096;1.382;0.171;100;100;0
11.08.2025 16:52:55.408;100;2;98;62.656;1596.021;1.219;1.166;1.545;0.194;100;100;0
11.08.2025 16:52:55.408;100;2;99;59.941;1668.321;1.153;1.130;1.352;0.114;100;100;0
