zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:54:40.443;10;4;0;4.280;2336.394;1.090;1.055;1.422;0.160;10;10;0
11.08.2025 16:54:40.443;10;4;1;6.784;1473.991;1.261;1.098;2.382;0.391;10;10;0
11.08.2025 16:54:40.443;10;4;2;3.948;2533.056;1.066;0.954;1.332;0.179;10;10;0
11.08.2025 16:54:40.443;10;4;3;5.093;1963.672;1.319;1.168;2.105;0.306;10;10;0
11.08.2025 16:54:40.443;10;4;4;4.511;2216.902;1.243;1.158;1.655;0.284;10;10;0
11.08.2025 16:54:40.443;10;4;5;3.855;2593.832;1.017;0.970;1.192;0.119;10;10;0
11.08.2025 16:54:40.443;10;4;6;5.313;1882.070;1.292;1.145;1.933;0.295;10;10;0
11.08.2025 16:54:40.443;10;4;7;3.997;2501.626;1.057;0.969;1.297;0.151;10;10;0
11.08.2025 16:54:40.443;10;4;8;5.554;1800.601;1.464;1.225;2.803;0.505;10;10;0
11.08.2025 16:54:40.443;10;4;9;4.737;2110.996;1.222;1.111;1.649;0.215;10;10;0
11.08.2025 16:54:40.443;10;4;10;4.461;2241.449;1.111;1.077;1.410;0.184;10;10;0
11.08.2025 16:54:40.443;10;4;11;4.663;2144.358;1.297;1.126;2.099;0.387;10;10;0
11.08.2025 16:54:40.443;10;4;12;3.785;2641.938;0.958;0.951;1.058;0.073;10;10;0
11.08.2025 16:54:40.443;10;4;13;4.889;2045.408;1.443;1.121;2.282;0.537;10;10;0
11.08.2025 16:54:40.443;10;4;14;4.018;2489.110;1.084;1.046;1.435;0.193;10;10;0
11.08.2025 16:54:40.443;10;4;15;3.806;2627.568;0.985;0.955;1.119;0.084;10;10;0
11.08.2025 16:54:40.443;10;4;16;5.038;1984.954;1.223;1.227;1.588;0.146;10;10;0
11.08.2025 16:54:40.443;10;4;17;19.957;501.067;7.485;1.290;17.231;7.757;10;10;0
11.08.2025 16:54:40.443;10;4;18;5.067;1973.399;1.385;1.324;1.752;0.230;10;10;0
11.08.2025 16:54:40.443;10;4;19;4.497;2223.606;1.220;0.979;1.858;0.321;10;10;0
11.08.2025 16:54:40.443;10;4;20;4.080;2450.980;0.994;0.962;1.173;0.109;10;10;0
11.08.2025 16:54:40.443;10;4;21;5.196;1924.706;1.296;1.107;1.943;0.331;10;10;0
11.08.2025 16:54:40.443;10;4;22;4.040;2475.309;1.084;1.016;1.398;0.158;10;10;0
11.08.2025 16:54:40.443;10;4;23;5.242;1907.523;1.481;1.389;2.329;0.427;10;10;0
11.08.2025 16:54:40.443;10;4;24;9.294;1075.940;2.027;1.238;4.712;1.239;10;10;0
11.08.2025 16:54:40.443;10;4;25;8.320;1201.995;1.718;1.352;2.943;0.659;10;10;0
11.08.2025 16:54:40.443;10;4;26;14.233;702.602;2.012;1.748;3.489;0.877;10;10;0
11.08.2025 16:54:40.443;10;4;27;11.566;864.641;2.056;1.635;4.432;1.069;10;10;0
11.08.2025 16:54:40.443;10;4;28;10.435;958.277;2.367;1.715;5.485;1.306;10;10;0
11.08.2025 16:54:40.443;10;4;29;13.156;760.104;2.688;1.714;11.399;2.927;10;10;0
11.08.2025 16:54:40.443;10;4;30;10.833;923.105;2.422;2.177;5.634;1.246;10;10;0
11.08.2025 16:54:40.443;10;4;31;20.134;496.672;3.438;2.326;10.005;2.632;10;10;0
11.08.2025 16:54:40.443;10;4;32;11.993;833.792;2.295;1.474;7.357;1.782;10;10;0
11.08.2025 16:54:40.443;10;4;33;5.333;1875.223;1.521;1.406;2.222;0.416;10;10;0
11.08.2025 16:54:40.443;10;4;34;5.696;1755.556;1.398;1.252;2.134;0.345;10;10;0
11.08.2025 16:54:40.443;10;4;35;5.082;1967.923;1.488;1.201;4.125;0.888;10;10;0
11.08.2025 16:54:40.443;10;4;36;6.134;1630.390;1.565;1.167;2.415;0.515;10;10;0
11.08.2025 16:54:40.443;10;4;37;4.913;2035.499;1.296;1.271;1.753;0.183;10;10;0
11.08.2025 16:54:40.443;10;4;38;5.544;1803.654;1.541;1.318;2.316;0.343;10;10;0
11.08.2025 16:54:40.443;10;4;39;5.225;1914.059;1.230;1.150;1.807;0.209;10;10;0
11.08.2025 16:54:40.443;10;4;40;5.512;1814.256;1.398;1.438;2.011;0.320;10;10;0
11.08.2025 16:54:40.443;10;4;41;4.608;2170.139;1.204;1.116;1.623;0.217;10;10;0
11.08.2025 16:54:40.443;10;4;42;6.796;1471.519;1.611;1.514;2.929;0.502;10;10;0
11.08.2025 16:54:40.443;10;4;43;5.802;1723.692;1.367;1.183;1.924;0.293;10;10;0
11.08.2025 16:54:40.443;10;4;44;7.123;1403.844;1.604;1.460;2.704;0.543;10;10;0
11.08.2025 16:54:40.443;10;4;45;6.354;1573.812;1.782;1.366;5.391;1.252;10;10;0
11.08.2025 16:54:40.443;10;4;46;6.165;1622.139;1.507;1.379;2.196;0.337;10;10;0
11.08.2025 16:54:40.443;10;4;47;4.504;2220.347;1.226;1.194;1.477;0.125;10;10;0
11.08.2025 16:54:40.443;10;4;48;5.340;1872.624;1.473;1.277;2.734;0.464;10;10;0
11.08.2025 16:54:40.443;10;4;49;8.495;1177.121;1.343;1.207;1.786;0.261;10;10;0
11.08.2025 16:54:40.443;10;4;50;6.474;1544.759;1.475;1.165;3.108;0.667;10;10;0
11.08.2025 16:54:40.443;10;4;51;6.432;1554.823;1.643;1.219;5.222;1.199;10;10;0
11.08.2025 16:54:40.443;10;4;52;5.593;1787.885;1.330;1.182;2.080;0.384;10;10;0
11.08.2025 16:54:40.443;10;4;53;8.486;1178.425;2.204;1.450;6.385;1.575;10;10;0
11.08.2025 16:54:40.443;10;4;54;7.685;1301.219;1.305;1.075;2.004;0.355;10;10;0
