zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:23:16.563;10000;2;17;6297.290;1587.985;1.239;1.171;1.654;0.561;10000;10000;0
11.08.2025 16:23:16.563;10000;2;18;6070.503;1647.310;1.195;1.160;1.529;0.254;10000;10000;0
11.08.2025 16:23:16.563;10000;2;19;5936.364;1684.533;1.169;1.120;1.497;0.304;10000;10000;0
11.08.2025 16:23:16.563;10000;2;20;5961.104;1677.542;1.174;1.131;1.510;0.413;10000;10000;0
11.08.2025 16:23:16.563;10000;2;21;6226.551;1606.026;1.227;1.182;1.592;0.292;10000;10000;0
11.08.2025 16:23:16.563;10000;2;22;6143.518;1627.732;1.210;1.151;1.564;1.197;10000;10000;0
11.08.2025 16:23:16.563;10000;2;23;6310.489;1584.663;1.241;1.191;1.647;0.362;10000;10000;0
11.08.2025 16:23:16.563;10000;2;24;5776.377;1731.189;1.138;1.100;1.451;0.298;10000;10000;0
11.08.2025 16:23:16.563;10000;2;25;6098.939;1639.629;1.203;1.155;1.563;0.367;10000;10000;0
11.08.2025 16:23:16.563;10000;2;26;6290.858;1589.608;1.238;1.206;1.603;0.288;10000;10000;0
11.08.2025 16:23:16.563;10000;2;27;5933.911;1685.229;1.167;1.132;1.492;0.313;10000;10000;0
11.08.2025 16:23:16.563;10000;2;28;5889.832;1697.841;1.160;1.124;1.486;0.297;10000;10000;0
11.08.2025 16:23:16.563;10000;2;29;6197.608;1613.526;1.222;1.178;1.597;0.315;10000;10000;0
11.08.2025 16:23:16.563;10000;2;30;6266.316;1595.834;1.235;1.185;1.666;0.416;10000;10000;0
11.08.2025 16:23:16.563;10000;2;31;5927.621;1687.017;1.168;1.124;1.510;0.323;10000;10000;0
11.08.2025 16:23:16.563;10000;2;32;6917.390;1445.632;1.365;1.254;2.069;0.867;10000;10000;0
11.08.2025 16:23:16.563;10000;2;33;7852.406;1273.495;1.550;1.391;2.537;0.748;10000;10000;0
11.08.2025 16:23:16.563;10000;2;34;6987.272;1431.174;1.377;1.290;1.924;0.621;10000;10000;0
11.08.2025 16:23:16.563;10000;2;35;6541.665;1528.663;1.287;1.225;1.765;0.376;10000;10000;0
11.08.2025 16:23:16.563;10000;2;36;6017.636;1661.782;1.186;1.146;1.531;0.316;10000;10000;0
11.08.2025 16:23:16.563;10000;2;37;6008.362;1664.347;1.177;1.141;1.501;0.291;10000;10000;0
11.08.2025 16:23:16.563;10000;2;38;6155.617;1624.533;1.213;1.174;1.569;0.275;10000;10000;0
11.08.2025 16:23:16.563;10000;2;39;6224.433;1606.572;1.226;1.181;1.616;0.434;10000;10000;0
11.08.2025 16:23:16.563;10000;2;40;5913.262;1691.114;1.165;1.129;1.488;0.322;10000;10000;0
11.08.2025 16:23:16.563;10000;2;41;6047.171;1653.666;1.191;1.145;1.566;0.301;10000;10000;0
11.08.2025 16:23:16.563;10000;2;42;5730.794;1744.959;1.130;1.088;1.460;0.263;10000;10000;0
11.08.2025 16:23:16.563;10000;2;43;6172.128;1620.187;1.216;1.162;1.624;0.527;10000;10000;0
11.08.2025 16:23:16.563;10000;2;44;5839.257;1712.547;1.150;1.116;1.463;0.266;10000;10000;0
11.08.2025 16:23:16.563;10000;2;45;5893.061;1696.911;1.158;1.120;1.460;0.296;10000;10000;0
11.08.2025 16:23:16.563;10000;2;46;5959.970;1677.861;1.172;1.136;1.485;0.276;10000;10000;0
11.08.2025 16:23:16.563;10000;2;47;6305.013;1586.040;1.243;1.197;1.645;0.537;10000;10000;0
11.08.2025 16:23:16.563;10000;2;48;6203.093;1612.099;1.222;1.173;1.638;0.393;10000;10000;0
11.08.2025 16:23:16.563;10000;2;49;5169.537;1934.409;1.018;0.970;1.374;0.264;10000;10000;0
11.08.2025 16:23:16.563;10000;2;50;5492.959;1820.513;1.082;1.035;1.493;0.300;10000;10000;0
11.08.2025 16:23:16.563;10000;2;51;5130.305;1949.202;1.011;0.967;1.279;0.382;10000;10000;0
11.08.2025 16:23:16.563;10000;2;52;5339.217;1872.934;1.051;1.012;1.376;0.284;10000;10000;0
11.08.2025 16:23:16.563;10000;2;53;5129.654;1949.449;1.010;0.970;1.304;0.260;10000;10000;0
11.08.2025 16:23:16.563;10000;2;54;5241.896;1907.707;1.031;0.996;1.288;0.272;10000;10000;0
11.08.2025 16:23:16.563;10000;2;55;6183.195;1617.287;1.219;1.120;1.841;0.546;10000;10000;0
11.08.2025 16:23:16.563;10000;2;56;5282.320;1893.108;1.040;0.972;1.488;0.324;10000;10000;0
11.08.2025 16:23:16.563;10000;2;57;5020.155;1991.970;0.989;0.959;1.232;0.210;10000;10000;0
11.08.2025 16:23:16.563;10000;2;58;7243.869;1380.478;1.429;1.293;2.348;0.913;10000;10000;0
11.08.2025 16:23:16.563;10000;2;59;6361.848;1571.870;1.249;1.191;1.664;0.548;10000;10000;0
11.08.2025 16:23:16.563;10000;2;60;6096.365;1640.322;1.200;1.154;1.581;0.337;10000;10000;0
11.08.2025 16:23:16.563;10000;2;61;5634.602;1774.748;1.111;1.076;1.386;0.251;10000;10000;0
11.08.2025 16:23:16.563;10000;2;62;6202.687;1612.204;1.221;1.169;1.604;0.356;10000;10000;0
11.08.2025 16:23:16.563;10000;2;63;5880.344;1700.581;1.160;1.115;1.482;0.400;10000;10000;0
11.08.2025 16:23:16.563;10000;2;64;5988.985;1669.732;1.179;1.137;1.527;0.294;10000;10000;0
11.08.2025 16:23:16.563;10000;2;65;5860.495;1706.341;1.154;1.117;1.462;0.285;10000;10000;0
11.08.2025 16:23:16.563;10000;2;66;6316.729;1583.098;1.245;1.190;1.692;0.354;10000;10000;0
11.08.2025 16:23:16.563;10000;2;67;6226.245;1606.105;1.227;1.171;1.587;1.045;10000;10000;0
11.08.2025 16:23:16.563;10000;2;68;6004.425;1665.439;1.182;1.145;1.519;0.345;10000;10000;0
11.08.2025 16:23:16.563;10000;2;69;6083.805;1643.708;1.198;1.165;1.519;0.306;10000;10000;0
11.08.2025 16:23:16.563;10000;2;70;5949.454;1680.826;1.172;1.132;1.503;0.280;10000;10000;0
11.08.2025 16:23:16.563;10000;2;71;6621.046;1510.335;1.305;1.237;1.832;0.477;10000;10000;0
11.08.2025 16:23:16.563;10000;2;72;6266.756;1595.722;1.234;1.186;1.589;0.382;10000;10000;0
11.08.2025 16:23:16.563;10000;2;73;6024.141;1659.988;1.185;1.141;1.532;0.277;10000;10000;0
11.08.2025 16:23:16.563;10000;2;74;6211.556;1609.902;1.224;1.175;1.622;0.371;10000;10000;0
11.08.2025 16:23:16.563;10000;2;75;6266.205;1595.862;1.234;1.198;1.586;0.310;10000;10000;0
11.08.2025 16:23:16.563;10000;2;76;6616.205;1511.440;1.303;1.267;1.663;0.320;10000;10000;0
11.08.2025 16:23:16.563;10000;2;77;5943.719;1682.448;1.170;1.144;1.497;0.267;10000;10000;0
11.08.2025 16:23:16.563;10000;2;78;5919.508;1689.330;1.163;1.126;1.479;0.309;10000;10000;0
11.08.2025 16:23:16.563;10000;2;79;6315.484;1583.410;1.245;1.190;1.641;0.367;10000;10000;0
11.08.2025 16:23:16.563;10000;2;80;5931.908;1685.798;1.168;1.128;1.513;0.299;10000;10000;0
11.08.2025 16:23:16.563;10000;2;81;5745.881;1740.377;1.131;1.097;1.421;0.255;10000;10000;0
11.08.2025 16:23:16.563;10000;2;82;5653.952;1768.674;1.113;1.087;1.391;0.251;10000;10000;0
11.08.2025 16:23:16.563;10000;2;83;6452.019;1549.903;1.271;1.205;1.685;0.548;10000;10000;0
11.08.2025 16:23:16.563;10000;2;84;5707.526;1752.073;1.125;1.092;1.416;0.302;10000;10000;0
11.08.2025 16:23:16.563;10000;2;85;6330.572;1579.636;1.245;1.200;1.648;0.308;10000;10000;0
11.08.2025 16:23:16.563;10000;2;86;6101.941;1638.823;1.204;1.165;1.512;0.547;10000;10000;0
11.08.2025 16:23:16.563;10000;2;87;6540.422;1528.953;1.288;1.230;1.721;0.441;10000;10000;0
11.08.2025 16:23:16.563;10000;2;88;6012.931;1663.083;1.184;1.153;1.513;0.296;10000;10000;0
11.08.2025 16:23:16.563;10000;2;89;6022.335;1660.486;1.183;1.143;1.506;0.435;10000;10000;0
11.08.2025 16:23:16.563;10000;2;90;5654.405;1768.533;1.114;1.082;1.394;0.267;10000;10000;0
11.08.2025 16:23:16.563;10000;2;91;6291.462;1589.456;1.239;1.182;1.659;0.369;10000;10000;0
11.08.2025 16:23:16.563;10000;2;92;5815.733;1719.474;1.146;1.101;1.457;0.436;10000;10000;0
11.08.2025 16:23:16.563;10000;2;93;5972.180;1674.430;1.176;1.134;1.496;0.358;10000;10000;0
11.08.2025 16:23:16.563;10000;2;94;6036.240;1656.660;1.188;1.161;1.514;0.285;10000;10000;0
11.08.2025 16:23:16.563;10000;2;95;6004.757;1665.346;1.182;1.135;1.534;0.298;10000;10000;0
11.08.2025 16:23:16.563;10000;2;96;6574.147;1521.110;1.295;1.249;1.678;0.368;10000;10000;0
11.08.2025 16:23:16.563;10000;2;97;6134.648;1630.085;1.206;1.172;1.535;0.408;10000;10000;0
11.08.2025 16:23:16.563;10000;2;98;6020.584;1660.969;1.186;1.149;1.544;0.345;10000;10000;0
11.08.2025 16:23:16.563;10000;2;99;5604.610;1784.246;1.105;1.081;1.374;0.218;10000;10000;0
