zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:51:16.622;1000;1;0;402.718;2483.130;0.402;0.351;0.659;0.138;1000;1000;0
11.08.2025 16:51:16.622;1000;1;1;353.708;2827.195;0.353;0.298;0.580;0.120;1000;1000;0
11.08.2025 16:51:16.622;1000;1;2;354.378;2821.847;0.354;0.304;0.600;0.128;1000;1000;0
11.08.2025 16:51:16.622;1000;1;3;363.086;2754.169;0.362;0.302;0.614;0.132;1000;1000;0
11.08.2025 16:51:16.622;1000;1;4;364.279;2745.151;0.363;0.304;0.609;0.133;1000;1000;0
11.08.2025 16:51:16.622;1000;1;5;310.013;3225.667;0.309;0.261;0.503;0.097;1000;1000;0
11.08.2025 16:51:16.622;1000;1;6;397.071;2518.443;0.396;0.346;0.672;0.137;1000;1000;0
11.08.2025 16:51:16.622;1000;1;7;370.916;2696.030;0.370;0.314;0.619;0.135;1000;1000;0
11.08.2025 16:51:16.622;1000;1;8;334.696;2987.786;0.334;0.280;0.550;0.110;1000;1000;0
11.08.2025 16:51:16.622;1000;1;9;408.763;2446.405;0.408;0.348;0.646;0.533;1000;1000;0
11.08.2025 16:51:16.622;1000;1;10;485.330;2060.454;0.484;0.430;0.787;0.167;1000;1000;0
11.08.2025 16:51:16.622;1000;1;11;383.530;2607.358;0.383;0.315;0.612;0.117;1000;1000;0
11.08.2025 16:51:16.622;1000;1;12;380.441;2628.531;0.380;0.310;0.630;0.124;1000;1000;0
11.08.2025 16:51:16.622;1000;1;13;377.525;2648.834;0.377;0.311;0.612;0.116;1000;1000;0
11.08.2025 16:51:16.622;1000;1;14;435.994;2293.611;0.435;0.365;0.731;0.145;1000;1000;0
11.08.2025 16:51:16.622;1000;1;15;390.290;2562.195;0.390;0.344;0.601;0.121;1000;1000;0
11.08.2025 16:51:16.622;1000;1;16;398.290;2510.731;0.398;0.342;0.659;0.133;1000;1000;0
11.08.2025 16:51:16.622;1000;1;17;382.711;2612.935;0.382;0.324;0.601;0.117;1000;1000;0
11.08.2025 16:51:16.622;1000;1;18;437.038;2288.132;0.436;0.375;0.703;0.141;1000;1000;0
11.08.2025 16:51:16.622;1000;1;19;409.421;2442.475;0.409;0.352;0.650;0.135;1000;1000;0
11.08.2025 16:51:16.622;1000;1;20;351.105;2848.150;0.351;0.290;0.572;0.112;1000;1000;0
11.08.2025 16:51:16.622;1000;1;21;445.707;2243.625;0.445;0.400;0.713;0.145;1000;1000;0
11.08.2025 16:51:16.622;1000;1;22;364.697;2742.006;0.364;0.299;0.606;0.120;1000;1000;0
11.08.2025 16:51:16.622;1000;1;23;401.828;2488.626;0.401;0.357;0.670;0.138;1000;1000;0
11.08.2025 16:51:16.622;1000;1;24;390.400;2561.477;0.390;0.337;0.639;0.124;1000;1000;0
11.08.2025 16:51:16.622;1000;1;25;359.660;2780.401;0.359;0.296;0.551;0.106;1000;1000;0
11.08.2025 16:51:16.622;1000;1;26;378.711;2640.539;0.378;0.311;0.603;0.136;1000;1000;0
