zeit;stichprobe_n;threads;durchlauf_nr;dauer_gesamt_ms;durchsatz_pat_pro_s;mittel_ms_pro_patient;median_ms_pro_patient;p95_ms_pro_patient;stdabw_ms_pro_patient;anzahl_angefragt;anzahl_ok;anzahl_fehler
11.08.2025 16:54:56.490;10;2;23;6.237;1603.284;1.089;0.941;1.800;0.333;10;10;0
11.08.2025 16:54:56.490;10;2;24;5.942;1682.935;1.007;1.001;1.202;0.122;10;10;0
11.08.2025 16:54:56.490;10;2;25;5.889;1698.024;0.983;0.950;1.156;0.102;10;10;0
11.08.2025 16:54:56.490;10;2;26;6.051;1652.565;0.950;0.936;1.256;0.151;10;10;0
11.08.2025 16:54:56.490;10;2;27;5.813;1720.371;0.980;0.911;1.236;0.146;10;10;0
11.08.2025 16:54:56.490;10;2;28;5.456;1832.744;0.937;0.890;1.261;0.148;10;10;0
11.08.2025 16:54:56.490;10;2;29;6.174;1619.643;1.008;0.950;1.413;0.165;10;10;0
11.08.2025 16:54:56.490;10;2;30;5.775;1731.632;0.994;0.898;1.575;0.245;10;10;0
11.08.2025 16:54:56.490;10;2;31;5.621;1779.106;0.970;0.947;1.148;0.106;10;10;0
11.08.2025 16:54:56.490;10;2;32;5.601;1785.364;0.961;0.832;1.363;0.190;10;10;0
11.08.2025 16:54:56.490;10;2;33;5.884;1699.611;0.959;0.941;1.147;0.106;10;10;0
11.08.2025 16:54:56.490;10;2;34;5.769;1733.282;0.981;0.877;1.329;0.188;10;10;0
11.08.2025 16:54:56.490;10;2;35;5.515;1813.237;0.942;0.909;1.112;0.084;10;10;0
11.08.2025 16:54:56.490;10;2;36;6.381;1567.103;1.022;0.891;1.746;0.332;10;10;0
11.08.2025 16:54:56.490;10;2;37;5.610;1782.436;0.947;0.935;1.138;0.093;10;10;0
11.08.2025 16:54:56.490;10;2;38;6.717;1488.693;1.135;0.937;1.895;0.377;10;10;0
11.08.2025 16:54:56.490;10;2;39;5.759;1736.473;0.970;0.934;1.155;0.118;10;10;0
11.08.2025 16:54:56.490;10;2;40;6.869;1455.880;1.124;0.977;2.065;0.367;10;10;0
11.08.2025 16:54:56.490;10;2;41;5.944;1682.397;0.998;0.965;1.300;0.125;10;10;0
11.08.2025 16:54:56.490;10;2;42;9.344;1070.217;1.051;0.950;1.958;0.314;10;10;0
11.08.2025 16:54:56.490;10;2;43;5.661;1766.535;0.961;0.908;1.155;0.087;10;10;0
11.08.2025 16:54:56.490;10;2;44;6.599;1515.450;1.076;0.980;1.475;0.172;10;10;0
11.08.2025 16:54:56.490;10;2;45;6.392;1564.480;1.107;1.107;1.295;0.141;10;10;0
11.08.2025 16:54:56.490;10;2;46;6.284;1591.470;1.019;0.977;1.292;0.125;10;10;0
11.08.2025 16:54:56.490;10;2;47;6.512;1535.697;1.062;1.048;1.188;0.101;10;10;0
11.08.2025 16:54:56.490;10;2;48;6.366;1570.870;1.073;1.050;1.309;0.118;10;10;0
11.08.2025 16:54:56.490;10;2;49;5.674;1762.394;0.930;0.918;1.088;0.076;10;10;0
11.08.2025 16:54:56.490;10;2;50;6.311;1584.635;1.054;0.980;1.442;0.163;10;10;0
11.08.2025 16:54:56.490;10;2;51;7.016;1425.334;1.190;1.085;1.879;0.296;10;10;0
11.08.2025 16:54:56.490;10;2;52;7.341;1362.268;1.249;1.127;1.793;0.260;10;10;0
11.08.2025 16:54:56.490;10;2;53;8.286;1206.797;1.392;1.160;2.062;0.358;10;10;0
11.08.2025 16:54:56.490;10;2;54;8.331;1200.293;1.420;1.390;1.785;0.208;10;10;0
11.08.2025 16:54:56.490;10;2;55;10.328;968.289;1.341;1.066;2.723;0.541;10;10;0
11.08.2025 16:54:56.490;10;2;56;11.468;872.014;1.699;1.233;3.129;0.734;10;10;0
11.08.2025 16:54:56.490;10;2;57;9.438;1059.558;1.552;1.502;2.681;0.404;10;10;0
11.08.2025 16:54:56.490;10;2;58;14.930;669.810;2.503;1.588;10.142;2.571;10;10;0
11.08.2025 16:54:56.490;10;2;59;7.790;1283.631;1.320;1.231;1.682;0.192;10;10;0
11.08.2025 16:54:56.490;10;2;60;10.498;952.535;1.548;1.337;2.891;0.559;10;10;0
11.08.2025 16:54:56.490;10;2;61;8.641;1157.300;1.289;1.056;2.331;0.415;10;10;0
11.08.2025 16:54:56.490;10;2;62;12.092;826.966;2.081;1.495;4.824;1.135;10;10;0
11.08.2025 16:54:56.490;10;2;63;8.548;1169.810;1.472;1.413;1.836;0.245;10;10;0
11.08.2025 16:54:56.490;10;2;64;10.156;984.669;1.531;1.169;2.470;0.537;10;10;0
11.08.2025 16:54:56.490;10;2;65;9.213;1085.482;1.305;1.075;2.108;0.358;10;10;0
11.08.2025 16:54:56.490;10;2;66;11.701;854.635;1.519;1.393;2.471;0.495;10;10;0
11.08.2025 16:54:56.490;10;2;67;8.600;1162.777;1.417;1.233;2.232;0.392;10;10;0
11.08.2025 16:54:56.490;10;2;68;10.996;909.405;1.674;1.608;2.561;0.355;10;10;0
11.08.2025 16:54:56.490;10;2;69;7.394;1352.539;1.161;1.051;1.698;0.242;10;10;0
11.08.2025 16:54:56.490;10;2;70;11.185;894.055;1.943;1.506;3.509;0.704;10;10;0
11.08.2025 16:54:56.490;10;2;71;8.186;1221.553;1.358;1.243;1.881;0.295;10;10;0
11.08.2025 16:54:56.490;10;2;72;8.303;1204.369;1.340;1.214;1.895;0.292;10;10;0
11.08.2025 16:54:56.490;10;2;73;9.241;1082.193;1.314;1.046;2.121;0.382;10;10;0
11.08.2025 16:54:56.490;10;2;74;7.906;1264.878;1.375;1.241;1.773;0.228;10;10;0
11.08.2025 16:54:56.490;10;2;75;7.175;1393.670;1.210;1.068;1.778;0.265;10;10;0
11.08.2025 16:54:56.490;10;2;76;11.237;889.909;1.671;1.349;2.943;0.625;10;10;0
11.08.2025 16:54:56.490;10;2;77;7.821;1278.658;1.357;1.210;1.848;0.308;10;10;0
11.08.2025 16:54:56.490;10;2;78;9.449;1058.268;1.323;1.111;2.003;0.283;10;10;0
11.08.2025 16:54:56.490;10;2;79;9.973;1002.727;1.617;1.526;2.199;0.412;10;10;0
11.08.2025 16:54:56.490;10;2;80;10.548;948.029;1.902;1.866;2.891;0.494;10;10;0
11.08.2025 16:54:56.490;10;2;81;6.622;1510.209;1.129;1.015;1.629;0.223;10;10;0
11.08.2025 16:54:56.490;10;2;82;8.215;1217.330;1.256;1.063;2.021;0.379;10;10;0
11.08.2025 16:54:56.490;10;2;83;6.902;1448.897;1.111;1.025;1.402;0.145;10;10;0
11.08.2025 16:54:56.490;10;2;84;7.460;1340.519;1.200;1.095;1.808;0.276;10;10;0
11.08.2025 16:54:56.490;10;2;85;7.132;1402.230;1.236;1.211;1.490;0.151;10;10;0
11.08.2025 16:54:56.490;10;2;86;7.196;1389.642;1.200;1.111;1.580;0.170;10;10;0
11.08.2025 16:54:56.490;10;2;87;9.797;1020.762;1.410;1.056;2.995;0.707;10;10;0
11.08.2025 16:54:56.490;10;2;88;7.218;1385.483;1.245;1.136;1.686;0.218;10;10;0
11.08.2025 16:54:56.490;10;2;89;6.852;1459.343;1.158;1.102;1.487;0.189;10;10;0
11.08.2025 16:54:56.490;10;2;90;12.748;784.461;1.295;1.081;2.710;0.509;10;10;0
11.08.2025 16:54:56.490;10;2;91;6.848;1460.259;1.185;1.150;1.355;0.075;10;10;0
11.08.2025 16:54:56.490;10;2;92;7.186;1391.537;1.235;1.188;1.503;0.107;10;10;0
11.08.2025 16:54:56.490;10;2;93;9.253;1080.731;1.185;1.077;2.220;0.370;10;10;0
11.08.2025 16:54:56.490;10;2;94;7.266;1376.273;1.215;1.123;1.537;0.172;10;10;0
11.08.2025 16:54:56.490;10;2;95;6.941;1440.777;1.187;1.053;1.806;0.259;10;10;0
11.08.2025 16:54:56.490;10;2;96;7.371;1356.668;1.234;1.190;1.803;0.206;10;10;0
11.08.2025 16:54:56.490;10;2;97;6.741;1483.503;1.160;1.091;1.368;0.137;10;10;0
11.08.2025 16:54:56.490;10;2;98;7.475;1337.846;1.293;1.269;1.574;0.188;10;10;0
11.08.2025 16:54:56.490;10;2;99;6.967;1435.441;1.171;1.116;1.391;0.131;10;10;0
